type,entity,season,text
career_batting,DT Christian,all,"IPL career batting stats for DT Christian: 460 runs, 398 balls faced, 31 dismissals, strike rate 115.58, batting average 14.84."
career_batting,DT Patil,all,"IPL career batting stats for DT Patil: 13 runs, 13 balls faced, 2 dismissals, strike rate 100.00, batting average 6.50."
career_batting,DV Malewar,all,"IPL career batting stats for DV Malewar: 2 runs, 5 balls faced, 2 dismissals, strike rate 40.00, batting average 1.00."
career_batting,DW Steyn,all,"IPL career batting stats for DW Steyn: 167 runs, 160 balls faced, 22 dismissals, strike rate 104.38, batting average 7.59."
career_batting,Dhruv Jurel,all,"IPL career batting stats for Dhruv Jurel: 1195 runs, 775 balls faced, 38 dismissals, strike rate 154.19, batting average 31.45."
career_batting,E Lewis,all,"IPL career batting stats for E Lewis: 654 runs, 477 balls faced, 24 dismissals, strike rate 137.11, batting average 27.25."
career_batting,E Malinga,all,"IPL career batting stats for E Malinga: 7 runs, 17 balls faced, 1 dismissals, strike rate 41.18, batting average 7.00."
career_batting,EJG Morgan,all,"IPL career batting stats for EJG Morgan: 1405 runs, 1146 balls faced, 62 dismissals, strike rate 122.60, batting average 22.66."
career_batting,ER Dwivedi,all,"IPL career batting stats for ER Dwivedi: 24 runs, 14 balls faced, 2 dismissals, strike rate 171.43, batting average 12.00."
career_batting,F Behardien,all,"IPL career batting stats for F Behardien: 14 runs, 13 balls faced, 2 dismissals, strike rate 107.69, batting average 7.00."
career_batting,F du Plessis,all,"IPL career batting stats for F du Plessis: 4773 runs, 3515 balls faced, 136 dismissals, strike rate 135.79, batting average 35.10."
career_batting,FA Allen,all,"IPL career batting stats for FA Allen: 14 runs, 19 balls faced, 2 dismissals, strike rate 73.68, batting average 7.00."
career_batting,FH Allen,all,"IPL career batting stats for FH Allen: 349 runs, 163 balls faced, 10 dismissals, strike rate 214.11, batting average 34.90."
career_batting,FH Edwards,all,"IPL career batting stats for FH Edwards: 4 runs, 5 balls faced, 1 dismissals, strike rate 80.00, batting average 4.00."
career_batting,FY Fazal,all,"IPL career batting stats for FY Fazal: 183 runs, 173 balls faced, 10 dismissals, strike rate 105.78, batting average 18.30."
career_batting,Fazalhaq Farooqi,all,"IPL career batting stats for Fazalhaq Farooqi: 5 runs, 15 balls faced, 0 dismissals, strike rate 33.33, batting average not available."
career_batting,G Coetzee,all,"IPL career batting stats for G Coetzee: 31 runs, 33 balls faced, 6 dismissals, strike rate 93.94, batting average 5.17."
career_batting,G Gambhir,all,"IPL career batting stats for G Gambhir: 4217 runs, 3404 balls faced, 136 dismissals, strike rate 123.88, batting average 31.01."
career_batting,GB Hogg,all,"IPL career batting stats for GB Hogg: 22 runs, 22 balls faced, 3 dismissals, strike rate 100.00, batting average 7.33."
career_batting,GC Smith,all,"IPL career batting stats for GC Smith: 739 runs, 668 balls faced, 26 dismissals, strike rate 110.63, batting average 28.42."
career_batting,GC Viljoen,all,"IPL career batting stats for GC Viljoen: 3 runs, 7 balls faced, 2 dismissals, strike rate 42.86, batting average 1.50."
career_batting,GD McGrath,all,"IPL career batting stats for GD McGrath: 4 runs, 5 balls faced, 1 dismissals, strike rate 80.00, batting average 4.00."
career_batting,GD Phillips,all,"IPL career batting stats for GD Phillips: 132 runs, 109 balls faced, 11 dismissals, strike rate 121.10, batting average 12.00."
career_batting,GF Linde,all,"IPL career batting stats for GF Linde: 31 runs, 21 balls faced, 3 dismissals, strike rate 147.62, batting average 10.33."
career_batting,GH Vihari,all,"IPL career batting stats for GH Vihari: 284 runs, 321 balls faced, 20 dismissals, strike rate 88.47, batting average 14.20."
career_batting,GHS Garton,all,"IPL career batting stats for GHS Garton: 2 runs, 4 balls faced, 1 dismissals, strike rate 50.00, batting average 2.00."
career_batting,GJ Bailey,all,"IPL career batting stats for GJ Bailey: 663 runs, 544 balls faced, 27 dismissals, strike rate 121.88, batting average 24.56."
career_batting,GJ Maxwell,all,"IPL career batting stats for GJ Maxwell: 2819 runs, 1817 balls faced, 118 dismissals, strike rate 155.15, batting average 23.89."
career_batting,GR Napier,all,"IPL career batting stats for GR Napier: 15 runs, 16 balls faced, 1 dismissals, strike rate 93.75, batting average 15.00."
career_batting,Gulbadin Naib,all,"IPL career batting stats for Gulbadin Naib: 19 runs, 15 balls faced, 1 dismissals, strike rate 126.67, batting average 19.00."
career_batting,Gurkeerat Singh,all,"IPL career batting stats for Gurkeerat Singh: 511 runs, 422 balls faced, 24 dismissals, strike rate 121.09, batting average 21.29."
career_batting,H Das,all,"IPL career batting stats for H Das: 2 runs, 5 balls faced, 1 dismissals, strike rate 40.00, batting average 2.00."
career_batting,H Klaasen,all,"IPL career batting stats for H Klaasen: 2104 runs, 1262 balls faced, 50 dismissals, strike rate 166.72, batting average 42.08."
career_batting,HC Brook,all,"IPL career batting stats for HC Brook: 190 runs, 154 balls faced, 9 dismissals, strike rate 123.38, batting average 21.11."
career_batting,HE van der Dussen,all,"IPL career batting stats for HE van der Dussen: 22 runs, 24 balls faced, 2 dismissals, strike rate 91.67, batting average 11.00."
career_batting,HF Gurney,all,"IPL career batting stats for HF Gurney: 1 runs, 5 balls faced, 0 dismissals, strike rate 20.00, batting average not available."
career_batting,HH Gibbs,all,"IPL career batting stats for HH Gibbs: 886 runs, 807 balls faced, 32 dismissals, strike rate 109.79, batting average 27.69."
career_batting,HH Pandya,all,"IPL career batting stats for HH Pandya: 2955 runs, 2020 balls faced, 106 dismissals, strike rate 146.29, batting average 27.88."
career_batting,HM Amla,all,"IPL career batting stats for HM Amla: 577 runs, 407 balls faced, 13 dismissals, strike rate 141.77, batting average 44.38."
career_batting,HR Shokeen,all,"IPL career batting stats for HR Shokeen: 66 runs, 65 balls faced, 3 dismissals, strike rate 101.54, batting average 22.00."
career_batting,HV Patel,all,"IPL career batting stats for HV Patel: 280 runs, 238 balls faced, 32 dismissals, strike rate 117.65, batting average 8.75."
career_batting,Harbhajan Singh,all,"IPL career batting stats for Harbhajan Singh: 833 runs, 604 balls faced, 55 dismissals, strike rate 137.91, batting average 15.15."
career_batting,Harmeet Singh,all,"IPL career batting stats for Harmeet Singh: 18 runs, 12 balls faced, 4 dismissals, strike rate 150.00, batting average 4.50."
career_batting,Harpreet Brar,all,"IPL career batting stats for Harpreet Brar: 249 runs, 206 balls faced, 12 dismissals, strike rate 120.87, batting average 20.75."
career_batting,Harpreet Singh,all,"IPL career batting stats for Harpreet Singh: 123 runs, 119 balls faced, 7 dismissals, strike rate 103.36, batting average 17.57."
career_batting,Harsh Dubey,all,"IPL career batting stats for Harsh Dubey: 13 runs, 9 balls faced, 2 dismissals, strike rate 144.44, batting average 6.50."
career_batting,Harshit Rana,all,"IPL career batting stats for Harshit Rana: 59 runs, 56 balls faced, 6 dismissals, strike rate 105.36, batting average 9.83."
career_batting,Himmat Singh,all,"IPL career batting stats for Himmat Singh: 92 runs, 69 balls faced, 3 dismissals, strike rate 133.33, batting average 30.67."
career_batting,I Malhotra,all,"IPL career batting stats for I Malhotra: 7 runs, 4 balls faced, 0 dismissals, strike rate 175.00, batting average not available."
career_batting,I Sharma,all,"IPL career batting stats for I Sharma: 57 runs, 69 balls faced, 6 dismissals, strike rate 82.61, batting average 9.50."
career_batting,I Udana,all,"IPL career batting stats for I Udana: 15 runs, 11 balls faced, 3 dismissals, strike rate 136.36, batting average 5.00."
career_batting,IC Pandey,all,"IPL career batting stats for IC Pandey: 0 runs, 2 balls faced, 1 dismissals, strike rate 0.00, batting average 0.00."
career_batting,IK Pathan,all,"IPL career batting stats for IK Pathan: 1139 runs, 946 balls faced, 53 dismissals, strike rate 120.40, batting average 21.49."
career_batting,IR Jaggi,all,"IPL career batting stats for IR Jaggi: 76 runs, 97 balls faced, 5 dismissals, strike rate 78.35, batting average 15.20."
career_batting,IS Sodhi,all,"IPL career batting stats for IS Sodhi: 7 runs, 17 balls faced, 2 dismissals, strike rate 41.18, batting average 3.50."
career_batting,Imran Tahir,all,"IPL career batting stats for Imran Tahir: 33 runs, 37 balls faced, 4 dismissals, strike rate 89.19, batting average 8.25."
career_batting,Iqbal Abdulla,all,"IPL career batting stats for Iqbal Abdulla: 88 runs, 84 balls faced, 2 dismissals, strike rate 104.76, batting average 44.00."
career_batting,Ishan Kishan,all,"IPL career batting stats for Ishan Kishan: 3600 runs, 2508 balls faced, 118 dismissals, strike rate 143.54, batting average 30.51."
career_batting,J Arunkumar,all,"IPL career batting stats for J Arunkumar: 23 runs, 23 balls faced, 3 dismissals, strike rate 100.00, batting average 7.67."
career_batting,J Botha,all,"IPL career batting stats for J Botha: 409 runs, 359 balls faced, 20 dismissals, strike rate 113.93, batting average 20.45."
career_batting,J Fraser-McGurk,all,"IPL career batting stats for J Fraser-McGurk: 385 runs, 193 balls faced, 15 dismissals, strike rate 199.48, batting average 25.67."
career_batting,J Overton,all,"IPL career batting stats for J Overton: 151 runs, 93 balls faced, 5 dismissals, strike rate 162.37, batting average 30.20."
career_batting,J Suchith,all,"IPL career batting stats for J Suchith: 70 runs, 61 balls faced, 4 dismissals, strike rate 114.75, batting average 17.50."
career_batting,J Syed Mohammad,all,"IPL career batting stats for J Syed Mohammad: 29 runs, 26 balls faced, 2 dismissals, strike rate 111.54, batting average 14.50."
career_batting,J Theron,all,"IPL career batting stats for J Theron: 10 runs, 12 balls faced, 2 dismissals, strike rate 83.33, batting average 5.00."
career_batting,J Yadav,all,"IPL career batting stats for J Yadav: 40 runs, 36 balls faced, 4 dismissals, strike rate 111.11, batting average 10.00."
career_batting,JA Morkel,all,"IPL career batting stats for JA Morkel: 974 runs, 686 balls faced, 40 dismissals, strike rate 141.98, batting average 24.35."
career_batting,JA Richardson,all,"IPL career batting stats for JA Richardson: 17 runs, 26 balls faced, 3 dismissals, strike rate 65.38, batting average 5.67."
career_batting,JC Archer,all,"IPL career batting stats for JC Archer: 326 runs, 225 balls faced, 25 dismissals, strike rate 144.89, batting average 13.04."
career_batting,JC Buttler,all,"IPL career batting stats for JC Buttler: 4646 runs, 3103 balls faced, 117 dismissals, strike rate 149.73, batting average 39.71."
career_batting,JD Ryder,all,"IPL career batting stats for JD Ryder: 604 runs, 458 balls faced, 28 dismissals, strike rate 131.88, batting average 21.57."
career_batting,JD Unadkat,all,"IPL career batting stats for JD Unadkat: 201 runs, 169 balls faced, 16 dismissals, strike rate 118.93, batting average 12.56."
career_batting,JDP Oram,all,"IPL career batting stats for JDP Oram: 106 runs, 108 balls faced, 8 dismissals, strike rate 98.15, batting average 13.25."
career_batting,JDS Neesham,all,"IPL career batting stats for JDS Neesham: 92 runs, 93 balls faced, 9 dismissals, strike rate 98.92, batting average 10.22."
career_batting,JE Root,all,"IPL career batting stats for JE Root: 10 runs, 15 balls faced, 1 dismissals, strike rate 66.67, batting average 10.00."
career_batting,JE Taylor,all,"IPL career batting stats for JE Taylor: 3 runs, 3 balls faced, 1 dismissals, strike rate 100.00, batting average 3.00."
career_batting,JEC Franklin,all,"IPL career batting stats for JEC Franklin: 327 runs, 301 balls faced, 11 dismissals, strike rate 108.64, batting average 29.73."
career_batting,JG Bethell,all,"IPL career batting stats for JG Bethell: 163 runs, 116 balls faced, 9 dismissals, strike rate 140.52, batting average 18.11."
career_batting,JH Kallis,all,"IPL career batting stats for JH Kallis: 2427 runs, 2222 balls faced, 85 dismissals, strike rate 109.23, batting average 28.55."
career_batting,JJ Bumrah,all,"IPL career batting stats for JJ Bumrah: 75 runs, 86 balls faced, 8 dismissals, strike rate 87.21, batting average 9.38."
career_batting,JJ Roy,all,"IPL career batting stats for JJ Roy: 614 runs, 443 balls faced, 19 dismissals, strike rate 138.60, batting average 32.32."
career_batting,JJ van der Wath,all,"IPL career batting stats for JJ van der Wath: 18 runs, 16 balls faced, 2 dismissals, strike rate 112.50, batting average 9.00."
career_batting,JL Denly,all,"IPL career batting stats for JL Denly: 0 runs, 1 balls faced, 1 dismissals, strike rate 0.00, batting average 0.00."
career_batting,JL Pattinson,all,"IPL career batting stats for JL Pattinson: 15 runs, 13 balls faced, 1 dismissals, strike rate 115.38, batting average 15.00."
career_batting,JM Bairstow,all,"IPL career batting stats for JM Bairstow: 1674 runs, 1146 balls faced, 48 dismissals, strike rate 146.07, batting average 34.88."
career_batting,JM Kemp,all,"IPL career batting stats for JM Kemp: 26 runs, 24 balls faced, 2 dismissals, strike rate 108.33, batting average 13.00."
career_batting,JM Sharma,all,"IPL career batting stats for JM Sharma: 1107 runs, 726 balls faced, 48 dismissals, strike rate 152.48, batting average 23.06."
career_batting,JO Holder,all,"IPL career batting stats for JO Holder: 324 runs, 263 balls faced, 26 dismissals, strike rate 123.19, batting average 12.46."
career_batting,JP Behrendorff,all,"IPL career batting stats for JP Behrendorff: 6 runs, 9 balls faced, 0 dismissals, strike rate 66.67, batting average not available."
career_batting,JP Duminy,all,"IPL career batting stats for JP Duminy: 2029 runs, 1636 balls faced, 51 dismissals, strike rate 124.02, batting average 39.78."
career_batting,JP Faulkner,all,"IPL career batting stats for JP Faulkner: 527 runs, 389 balls faced, 25 dismissals, strike rate 135.48, batting average 21.08."
career_batting,JP Inglis,all,"IPL career batting stats for JP Inglis: 544 runs, 314 balls faced, 14 dismissals, strike rate 173.25, batting average 38.86."
career_batting,JPR Scantlebury-Searles,all,"IPL career batting stats for JPR Scantlebury-Searles: 8 runs, 6 balls faced, 1 dismissals, strike rate 133.33, batting average 8.00."
career_batting,JR Hazlewood,all,"IPL career batting stats for JR Hazlewood: 19 runs, 30 balls faced, 1 dismissals, strike rate 63.33, batting average 19.00."
career_batting,JR Hopes,all,"IPL career batting stats for JR Hopes: 417 runs, 306 balls faced, 16 dismissals, strike rate 136.27, batting average 26.06."
